Source,Target,Type,Kind,Id,Label,timeset,Weight
1046723085158809606,"#vamosrenovartudo",Directed,Has_hashtag,7222,,<[2018-10-01T11:26:45.669Z]>,1
@joaoamoedonovo,1046580374107611137,Directed,Tweets,7223,,<[2018-10-01T11:26:45.669Z]>,1
1046580374107611137,"#joaonosdebates",Directed,Has_hashtag,7224,,<[2018-10-01T11:26:45.669Z]>,1
1046580374107611137,"#debatenarecord",Directed,Has_hashtag,7225,,<[2018-10-01T11:26:45.669Z]>,1
@wineplusdine2,1046580374107611137,Directed,Quotes,7226,,<[2018-10-01T11:26:45.669Z]>,1
@_vimaraes,1046723087943815169,Directed,Tweets,7227,,<[2018-10-01T11:26:46.194Z]>,1
1046723087943815169,"#somosbolsonaro17",Directed,Has_hashtag,7228,,<[2018-10-01T11:26:46.194Z]>,1
1046723087943815169,"#dia7é17",Directed,Has_hashtag,7229,,<[2018-10-01T11:26:46.194Z]>,1
1046723087943815169,"#elesim",Directed,Has_hashtag,7230,,<[2018-10-01T11:26:46.194Z]>,1
1046723087943815169,http://pbs.twimg.com/media/DoajjlmWkAEgGAa.jpg,Directed,Has_media,7231,,<[2018-10-01T11:26:46.194Z]>,1
@_vimaraes,@fla_1981,Directed,Retweets_from,7232,,<[2018-10-01T11:26:46.194Z]>,1
@_vimaraes,1046703806212395008,Directed,Retweets,7233,,<[2018-10-01T11:26:46.194Z]>,1
@poliana1958,1046723091974508544,Directed,Tweets,7234,,<[2018-10-01T11:26:47.265Z]>,1
1046723091974508544,"#vote13",Directed,Has_hashtag,7235,,<[2018-10-01T11:26:47.265Z]>,1
1046723091974508544,http://pbs.twimg.com/amplify_video_thumb/1046389201514762241/img/hZCf11gHdc8RIx76.jpg,Directed,Has_media,7236,,<[2018-10-01T11:26:47.265Z]>,1
@poliana1958,@haddad_fernando,Directed,Retweets_from,7237,,<[2018-10-01T11:26:47.265Z]>,1
@poliana1958,1046406817096585216,Directed,Retweets,7238,,<[2018-10-01T11:26:47.265Z]>,1
@dripelleg,1046723093190914050,Directed,Tweets,7239,,<[2018-10-01T11:26:47.552Z]>,1
@carlosdouat_,1046723093882900480,Directed,Tweets,7240,,<[2018-10-01T11:26:47.688Z]>,1
@_paulomiranda,1046723094956707841,Directed,Tweets,7241,,<[2018-10-01T11:26:47.904Z]>,1
1046723094956707841,"#b17",Directed,Has_hashtag,7242,,<[2018-10-01T11:26:47.904Z]>,1
1046723094956707841,"#primeiroturno",Directed,Has_hashtag,7243,,<[2018-10-01T11:26:47.904Z]>,1
1046723094956707841,"#bolsonaropresidente17",Directed,Has_hashtag,7244,,<[2018-10-01T11:26:47.904Z]>,1
@jorgesarmentojr,1046723094977675265,Directed,Tweets,7245,,<[2018-10-01T11:26:47.917Z]>,1
1046723094977675265,"#somosbolsonaro17",Directed,Has_hashtag,7246,,<[2018-10-01T11:26:47.917Z]>,1
@emsmedina,1046723095850094592,Directed,Tweets,7247,,<[2018-10-01T11:26:48.097Z]>,1
@emsmedina,@tatykutcher,Directed,Retweets_from,7248,,<[2018-10-01T11:26:48.097Z]>,1
@emsmedina,1046188280826515461,Directed,Retweets,7249,,<[2018-10-01T11:26:48.097Z]>,1
@dieudsonsc,1046723098261835776,Directed,Tweets,7250,,<[2018-10-01T11:26:48.738Z]>,1
@dieudsonsc,@rnboletim,Directed,Retweets_from,7251,,<[2018-10-01T11:26:48.738Z]>,1
